0.0929, -0.8855
0.4404, -1.3276
0.1482, 0.0676
-1.3206, -0.5274
-1.1408, 1.6785
0.6065, -0.1906
-0.3810, -0.6363
0.8495, -0.5419
0.0231, -0.0500
1.1104, -0.7065
-2.3276, -0.3443
-0.5600, -1.9300
0.6732, -0.2596
2.4105, -1.5524
-1.3044, 0.4501
-0.6089, -1.1251
0.3923, 2.0434
-0.5621, -0.8983
0.8333, 0.3840
-1.5614, -1.3401
0.5485, -0.3803
0.0199, -0.4256
-0.5232, 1.0911
0.1367, -0.6779
-0.8341, -0.1988
-0.3158, 0.2218
-0.7554, 0.6827
0.5284, -0.3080
0.3916, -0.3452
-0.9267, 0.7702
-1.6898, -0.7503
0.1048, 1.3613
0.1062, 1.3362
-1.4145, -0.2429
1.0766, 0.0020
2.6086, -0.5771
-1.0633, 0.1914
0.0867, 0.4351
-0.0669, 0.0011
-0.6169, 0.8807
-1.6751, 0.9862
-0.8240, -0.4662
0.1510, 1.6974
-0.5339, 1.0505
-1.3133, -0.3446
0.7958, -0.5912
0.3938, 0.2238
-0.2466, -0.5283
0.3611, 2.2379
0.9739, -1.5915
0.0009, 1.6496
1.3354, 1.5624
-1.8541, -0.0805
-1.1984, -0.2574
-0.9463, -0.5863
0.6361, 0.9859
1.0942, 0.9938
0.9497, 0.0969
0.7560, 0.2675
0.4632, -0.6709
-0.3461, 0.9318
-0.9703, -0.8076
-0.7206, -0.0221
-0.2210, 0.9695
-1.8623, 0.4286
-0.0060, -0.7444
1.2728, 0.4378
0.7088, -0.2418
-0.5132, -0.5775
0.3749, 0.4943
-0.6374, -0.6352
-0.7364, -0.6215
0.1789, -0.6790
-0.5542, 0.8885
1.6275, 0.8182
-1.0064, -1.9378
1.0540, -0.4389
1.3147, -0.5984
-0.3949, 1.8818
1.0637, -0.0667
-0.3036, 2.5458
-0.2770, -0.9427
-0.3679, 0.3231
-1.5891, -1.7826
-1.2350, 0.6868
-0.8070, -0.8876
1.1403, 0.3211
0.0288, 0.6439
0.9744, 0.2863
-0.6808, -0.7133
1.5967, 0.5212
-0.8345, -2.7108
1.7292, -0.5755
-0.8284, 2.2603
-0.9669, 0.6866
-0.7653, 1.2308
-2.4671, -0.9455
-0.7839, -0.6750
1.0230, -1.5348
-1.0954, -1.1416
-0.4198, -0.3858
-0.2283, -1.3769
-1.5431, 0.4143
-0.2567, 0.3543
-0.3234, 0.6545
-0.0546, -0.8944
-0.1145, 0.3174
0.1013, 0.8896
1.3371, -0.6789
-0.7544, -0.0494
-1.3314, -1.0306
-0.8497, 0.3424
1.5434, -0.1762
-0.6307, -0.4021
-0.6944, -0.1173
-0.6593, 1.6690
-0.0166, 0.6509
0.9407, -0.8692
0.3187, -0.4909
-0.9206, 0.2853
-0.8224, -0.7248
-1.7144, 0.8145
-1.6104, -0.2376
-0.0169, 0.7291
0.0492, 0.4210
-0.5278, 0.4959
0.7023, 0.2219
-0.1323, -0.0354
0.4520, 0.9143
0.7940, -0.8433
0.5462, -1.2217
1.3425, 0.7193
0.6864, 0.3051
-0.3535, 0.3382
1.4312, -1.2549
1.1374, -0.6563
1.7745, 0.2773
-0.5337, -0.9307
0.3912, -0.9126
-2.1631, -0.4100
0.2258, 0.1345
0.8770, -0.1852
-1.3223, -0.9437
-0.0106, 2.1070
0.7847, 0.1880
0.0081, 0.8344
-0.5247, -0.3388
1.0460, 0.0843
0.0460, -0.4305
-1.5327, 1.4656
-0.1446, -0.2610
0.0265, 0.8852
2.0931, 1.4356
-0.2914, -1.3243
0.2613, 0.0931
1.8240, 0.4527
0.7599, -1.4885
-0.6775, 1.2548
-2.3534, -0.8943
0.4465, -0.9729
1.1555, -1.1907
0.5976, 1.1995
-0.6056, 0.9553
-1.1675, -2.1790
0.0007, -0.1701
-0.6913, 1.7821
-1.2545, 0.6540
1.2445, 1.7764
0.3119, 1.0309
0.3458, -0.0888
-0.3096, 0.8483
1.2848, -0.8960
-0.4070, -1.1152
-0.0364, 1.7166
-0.2565, -0.4858
0.4289, -0.1353
0.5287, 1.7065
1.0956, 1.2303
-0.9214, -0.7478
1.3087, -1.1315
0.4637, -1.1444
-0.3281, 0.5090
-0.0847, 0.5981
-1.1554, 0.7354
0.6397, 0.6336
-0.2189, 0.0804
0.0059, -0.0873
-0.8205, -2.5077
-0.7628, -0.2425
0.3718, 1.0748
-1.6486, -1.0213
0.0845, 0.2304
0.3119, 0.4731
0.6808, -0.7233
-0.7821, 0.9756
-0.7619, -0.9731
1.0488, -0.6125
0.3629, -1.1711
0.8178, -0.4962
1.6528, 1.4668
1.1507, 1.9441
0.4952, 0.4662
-0.0960, 0.5869
-1.2794, 0.1574
-1.3424, -1.0813
-1.5159, 1.5408
0.3496, 0.1266
-0.4970, -1.6736
-0.0354, 1.4632
-1.1067, 0.0370
0.6086, 0.9332
-1.2066, -1.0875
0.8609, -0.7234
0.4424, -0.3304
-0.4484, 2.1845
1.2643, -0.7166
0.2881, 1.3931
-0.6805, -0.7453
-0.7481, -0.3443
-2.8422, -0.0017
0.7092, -0.5997
2.5830, 1.0098
-0.0052, 0.7832
-0.1992, -0.9997
0.3599, 0.9037
-0.4502, -0.3906
0.1480, -1.0230
-1.2748, -0.3054
0.7025, -0.1269
0.5963, 0.6162
1.4299, 0.6736
0.3801, -1.2582
1.0607, 0.4714
-0.3955, -0.1535
0.0488, 0.4582
-1.7789, -0.9594
0.6814, 0.8841
-0.2923, -0.8676
0.6821, -0.6954
0.0741, -0.3415
-2.2179, 0.1250
-1.4990, 1.7002
1.3857, 0.1429
-0.5870, -1.3491
-0.3871, -0.2633
0.6305, 1.0665
1.0909, 1.0027
0.7290, -1.2027
-1.4136, 0.4958
-1.1119, -0.4231
0.5431, 0.5144
-0.2388, -0.1987
0.7498, -3.5573
-0.8219, -0.9189
-0.2424, 1.4189
-1.2117, -1.1796
-0.7169, 0.1392
2.5402, -0.3803
0.1882, -1.9271
0.8308, -0.2199
0.9297, -0.1337
1.6036, 0.3855
-1.4028, 1.6537
-0.0042, -0.7960
-0.4404, -0.4814
0.6026, -1.3738
1.3957, -0.0143
-0.3394, 0.0054
-0.1417, 1.8456
-0.6011, -0.1378
-0.6036, 0.1212
-1.5550, -0.1256
0.5487, 1.5396
-0.7350, 1.1678
-1.0171, 0.7628
-0.0955, 1.6173
0.4983, 0.9558
0.4802, 0.7367
0.6306, 1.1035
0.4360, -0.3401
-0.4776, -0.1546
1.3661, -0.1291
-0.2512, -1.5609
0.3872, 0.1839
1.0631, -0.1146
1.6944, -1.5452
-0.6559, -0.0642
-0.6548, 3.2805
0.6865, 0.3946
-0.4018, -0.6431
0.7941, -1.5060
-2.3394, 0.3388
-1.2422, 1.0578
0.7648, -0.3791
0.5084, 0.6109
-0.1431, -0.6774
1.8434, 0.3963
0.4558, -0.3546
-1.8433, -1.5117
0.2022, -1.0011
1.1618, 0.0592
0.0644, 1.4917
-1.9662, 0.5401
0.1760, 0.3791
-1.3659, 1.3459
0.2465, 1.2526
0.8330, -0.4457
-0.7484, -0.3702
-0.8364, 1.4260
-2.0393, -0.1043
-0.6715, 0.1198
0.3068, 0.4437
-0.1436, 1.8521
1.5444, -0.4833
-0.5190, -0.7370
-1.4935, -0.3036
-1.4101, -2.1838
-1.1254, -0.6113
-1.0772, -0.4960
0.4418, -0.2684
0.1936, 0.1741
0.9684, 1.7978
0.1603, 0.1642
-0.3315, -1.1875
0.7549, 0.2515
-0.0623, 0.0087
-1.0388, -0.3083
0.0922, -0.0640
0.3485, -0.4958
1.0830, -1.1455
0.6305, 0.5920
-0.2579, -0.2440
0.4957, -1.0013
1.0959, 1.5468
1.4449, -0.0130
0.7296, -1.2117
-0.0752, 0.6662
1.4543, -0.2880
1.3531, -0.1538
-1.1058, 0.6254
-1.1417, -0.8414
-1.5737, -0.9561
-0.2405, 0.3903
-0.8485, 0.0082
-0.7381, 1.0312
-0.4813, -1.5081
-0.3235, 0.3156
-0.5367, -0.1740
0.1613, 0.9018
-0.4216, -1.0312
-1.7389, 0.6453
-1.9943, -0.9400
0.2476, -2.0070
-0.1962, -0.2894
-1.5749, -0.5431
-1.7409, -0.9051
0.0468, 1.4278
-0.0223, -0.6823
1.6139, 1.4669
2.3877, -0.1880
0.8478, 1.0120
-0.7615, 0.9555
0.2158, 0.4829
-0.3470, -0.1126
1.3772, 0.2835
-1.1231, 0.8621
-0.8049, -1.3348
-0.6442, -0.7317
-0.6293, -0.8359
0.2658, 0.7492
1.1687, 1.0462
0.3291, -0.0902
-0.1880, 0.0278
1.0173, -1.9422
-1.5126, 1.0566
-0.1711, -1.2230
-0.5647, -0.2105
0.1324, 1.8262
1.8936, 1.1274
-0.9410, 1.5329
0.3498, 2.6141
0.6876, -0.8397
0.2937, 0.9582
1.1086, -0.2605
0.6216, 1.1043
0.4631, 0.3233
-0.8898, 0.3998
0.0958, 0.7092
2.1705, -0.8246
0.4833, 0.1677
0.5465, 2.0039
0.5616, 1.3028
1.6790, 0.0903
-1.6670, -0.2465
1.1164, 0.5379
-2.2422, -0.3040
0.4139, 0.9310
-0.6753, -0.9036
0.5771, 0.2852
0.7299, -1.5335
-1.7357, 0.4495
-0.9574, -0.4467
-0.0475, 0.2787
-0.6561, -0.8515
-0.4420, 1.2367
0.2359, 0.2346
1.2811, -0.1318
1.3227, -0.9806
1.2301, 2.3064
1.2433, -0.0483
-1.1430, -0.0250
0.2158, -2.1082
0.2847, -0.6565
-0.7028, 0.4214
0.5392, -1.6400
-1.6127, -0.9831
1.6372, -1.6821
1.2305, -0.3234
-0.2959, 0.0048
-0.3539, -1.4819
0.0134, -0.9579
-1.7784, 1.4594
2.1391, -1.0846
0.2352, -1.5147
-0.1998, 0.5069
-1.8323, 0.0303
-0.8840, -0.0641
0.4247, -0.4725
0.2848, 0.0293
-0.7210, -1.2172
1.2441, 1.1124
-0.1809, -0.4407
1.1025, 0.9306
0.3410, -0.1409
0.4268, -0.1886
2.3978, 0.8478
0.0107, -0.8266
0.5761, -0.4526
0.4837, -0.5551
-1.5547, -1.3523
0.3252, -0.5970
0.6822, 1.8610
-0.5441, 0.8393
-0.7633, -0.3200
0.1236, 1.1176
0.5915, 1.2384
0.3272, 0.3979
0.2804, -0.0125
-0.2840, -2.1523
-1.5092, 0.0469
0.4971, 1.5904
2.4623, -0.1387
0.0288, 1.7451
1.1791, -0.4530
0.1848, 0.6429
0.6068, 0.9071
0.4812, 0.4197
1.2881, 0.3130
-0.7062, -0.6490
-1.7642, 0.9556
2.4035, -0.3667
-0.0068, 0.8690
-1.8520, -0.3137
-0.3461, -1.9669
-0.1677, 0.3440
0.0486, -0.8329
1.7924, -0.1569
-2.5072, -0.1660
-0.3321, -0.4388
0.7320, -1.1795
0.9688, -1.4667
-0.5293, 1.1892
0.4551, -0.5364
-1.6645, -0.7829
0.9230, 0.7316
-1.3227, -0.5285
1.6842, -0.9057
-2.1444, 0.0478
-1.9749, 0.5749
1.8264, 0.6189
-0.6432, -1.4013
-1.5855, 0.3598
-0.5111, 0.2738
0.2413, 0.8283
1.0168, 1.7068
1.6087, -0.4120
-0.9835, 0.4596
-1.2695, -1.6466
-1.1033, -0.0547
0.4187, 0.4381
-1.3668, -0.4671
0.2022, -0.2303
0.5369, -0.9800
1.2520, 0.1684
-1.2301, 1.2370
-1.5161, 0.6226
-0.1204, 0.0801
0.5636, 0.4896
0.3269, 0.4805
0.5212, -0.1847
-0.5010, 0.6028
-2.2352, -1.2174
0.5058, 0.2887
3.7556, -0.7313
-0.5137, 1.0334
0.6957, 0.0522
-0.4962, -0.4222
-0.0815, -1.0359
-0.8422, 1.7109
-0.6608, -0.6327
-0.0268, -0.8824
0.0128, 0.4667
-0.5445, 0.5914
0.5846, 1.2043
-0.0089, 0.5942
0.3249, -0.5247
-0.7085, -1.2077
0.0205, -1.5245
-0.1564, -0.4323
0.0624, -1.9333
1.7324, -0.2400
-0.6239, -1.7970
0.0220, -1.7520
0.2463, -1.7985
-1.0611, -0.3303
-0.1108, 1.2523
0.1308, -2.0193
-1.6353, -0.1248
-1.3429, -0.2130
1.8419, 1.4632
3.2112, -0.5113
1.1241, 0.9798
0.5912, 0.2696
-0.4677, 0.4280
1.1859, -1.3889
-0.0897, 0.3477
-0.2441, 0.7170
1.2749, -2.0081
0.5431, -0.9467
1.0080, -1.4784
0.5035, -0.2384
0.4477, 1.0325
-0.5032, 0.5617
1.3707, 0.4153
-1.2076, -0.5745
0.2786, 0.7932
-1.7863, 0.4058
0.4089, 0.2423
0.5166, 0.2117
1.4797, 1.0705
0.3767, -0.5666
0.8654, -0.7346
-1.5127, -1.4298
-0.8872, 0.2618
-0.5010, 0.5655
0.1357, 1.4216
-0.7913, 0.1210
0.5335, 0.6490
-0.8056, 0.7677
-0.2480, -1.2365
0.3304, -0.4206
0.6454, 0.1584
-0.9012, 0.9872
1.9681, -0.2770
-1.7655, 0.8634
1.1467, 0.6538
-1.1111, -0.7638
-0.2554, -0.9703
0.7050, -0.3231
0.1616, 0.6172
0.1482, 0.7030
1.6038, -0.0219
-2.0398, -1.4681
-1.5079, 0.9414
-0.0139, -0.4638
-0.5282, 0.6628
-0.2980, 1.2036
1.5776, 0.1729
0.2008, -1.6660
-0.5052, -0.7524
-0.2691, -1.7889
-1.2390, -0.6073
-0.9289, 0.3540
-0.9820, -0.9654
0.0496, 1.1934
1.1091, -0.5481
-1.2087, -1.6307
0.7375, -0.4417
-0.1972, 0.9010
-1.6849, 0.6803
-0.7041, 1.1987
3.2700, -0.0523
-0.3842, 0.6018
0.0139, -0.3562
1.0949, -0.1287
1.3474, 0.9707
0.6160, 1.0851
-1.0318, 0.9293
-1.4525, -0.4174
1.3754, -0.3425
0.5700, 0.4485
0.5475, 1.3763
-1.8037, -1.5234
-1.3323, 0.3482
0.2965, 0.1869
-0.0931, 0.3821
0.2639, 2.0751
0.7380, -0.8035
1.7850, 1.0845
-0.2871, -1.2928
-0.7933, -0.5494
-0.2380, 1.3401
0.3442, 1.2372
0.2660, -0.0641
-0.6278, -0.7509
-0.6010, -0.0412
0.7824, 0.6326
0.9176, -0.0752
0.9193, 0.1503
1.1273, 1.0413
0.9233, -0.1879
-1.4577, -1.6303
1.3247, 0.2833
0.6882, 0.4931
-2.9908, 0.4621
-1.2615, 0.0253
-2.0219, -0.8478
0.3940, 0.3517
-0.0582, -0.6549
0.1831, -0.0021
1.4519, 0.1090
0.2054, 0.6275
-0.0904, -1.9725
0.1918, 0.4117
1.8793, -2.0563
1.6483, -0.7197
0.2572, -0.3580
0.3119, -1.4673
1.3701, -0.4381
-1.4180, 1.6484
2.4045, 0.6927
-0.1653, -1.8953
-0.4122, -2.0652
0.4884, -0.9439
1.5027, -1.9750
0.5880, 0.0343
-0.9654, 0.6975
-0.5007, -1.0602
0.1785, 0.1585
0.5936, -0.0190
-0.3095, 0.3860
-2.1123, -1.3102
0.1306, -0.8821
0.1856, 0.3859
-0.0621, 0.2250
0.7264, 1.4790
-2.0389, -0.1077
-0.0568, 1.2251
0.7829, 1.3219
-0.3714, 0.2853
0.6737, 0.0507
0.4553, 0.8563
-0.5831, 0.6683
-1.5564, -0.1509
1.5789, 0.4073
-0.2580, -0.2764
0.0771, -1.3574
-0.2424, 1.1498
-1.2155, 1.8236
-1.1273, 0.0762
-1.7823, -0.8118
-0.5604, 1.4377
